coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,geometry_flags,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
171875,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/171875.npy,,success,,good,0.6422,,0.4724,0.4872,0.2685,0.3385,0.563269,0.1506,0.113874,327,301,266,84.06,0.5572,False,,bbox,sweep_cen_bbox_inn068_out090,False
151326,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/151326.npy,,success,,borderline,0.5286,,0.4258,0.4262,0.2378,0.3151,0.440018,0.1216,0.096714,368,297,297,119.27,0.6413,False,,bbox,sweep_cen_bbox_inn068_out090,False
160022,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/160022.npy,,success,,good,0.562,,0.4336,0.4412,0.206,0.2829,0.489432,0.1416,0.078307,295,310,304,66.61,0.6641,False,,bbox,sweep_cen_bbox_inn068_out090,False
126587,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/126587.npy,,success,,borderline,0.4722,,0.4369,0.4372,0.2511,0.3076,0.305555,0.1226,0.093073,348,332,282,119.33,0.5968,False,,bbox,sweep_cen_bbox_inn068_out090,False
137506,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/137506.npy,,success,,borderline,0.5164,fallback:center_out_of_bounds,0.9994,1.0,0.4527,0.1417,0.228483,0.2715,0.018414,256,256,220,0.0,0.5113,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
171893,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/171893.npy,,success,,good,0.6451,,0.3993,0.4051,0.2352,0.3401,0.613849,0.1225,0.111947,307,302,289,68.68,0.5684,False,,bbox,sweep_cen_bbox_inn068_out090,False
112709,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/112709.npy,,success,,good,0.7122,,0.5331,0.5502,0.3163,0.3613,0.578613,0.1384,0.128622,297,285,283,50.22,0.6714,False,,bbox,sweep_cen_bbox_inn068_out090,False
131416,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/131416.npy,,success,,borderline,0.4296,high_center_offset,0.3235,0.3235,0.2148,0.3328,0.285183,0.0978,0.110057,366,351,348,145.34,0.6369,False,,bbox,sweep_cen_bbox_inn068_out090,False
160029,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/160029.npy,,success,,good,0.67,,0.5157,0.5232,0.3282,0.3694,0.549392,0.1454,0.135626,349,294,282,100.46,0.6632,False,,bbox,sweep_cen_bbox_inn068_out090,False
139381,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/139381.npy,,success,,good,0.7092,fallback:center_out_of_bounds,0.9998,1.0,0.6687,0.1947,0.635856,0.2877,0.036988,256,256,220,0.0,0.5107,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
173463,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/173463.npy,,success,,borderline,0.4541,fallback:center_out_of_bounds,1.0,1.0,0.9635,0.1188,0.024417,0.0156,0.012933,256,256,220,0.0,0.561,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
135477,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/135477.npy,,success,,good,0.5574,fallback:center_out_of_bounds,0.9963,1.0,0.4401,0.1253,0.340719,0.3099,0.015414,256,256,220,0.0,0.6537,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
171917,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/171917.npy,,success,,good,0.5649,,0.4383,0.4386,0.2044,0.2902,0.476301,0.1279,0.082114,302,301,288,64.35,0.6311,False,,bbox,sweep_cen_bbox_inn068_out090,False
149545,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/149545.npy,,success,,borderline,0.4479,high_center_offset,0.4572,0.4686,0.2055,0.2725,0.300349,0.1053,0.073335,370,303,299,123.31,0.656,False,,bbox,sweep_cen_bbox_inn068_out090,False
141156,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/141156.npy,,success,,good,0.6008,high_center_offset,0.4123,0.4211,0.2619,0.3518,0.557631,0.1183,0.121911,374,304,302,127.39,0.6445,False,,bbox,sweep_cen_bbox_inn068_out090,False
108316,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/108316.npy,,success,,good,0.5838,,0.4484,0.4485,0.3154,0.3808,0.405618,0.1312,0.142202,368,296,297,118.93,0.6555,False,,bbox,sweep_cen_bbox_inn068_out090,False
146605,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/146605.npy,,success,,good,0.5897,,0.4748,0.4876,0.2246,0.2963,0.479853,0.154,0.086667,292,301,292,57.63,0.6778,False,,bbox,sweep_cen_bbox_inn068_out090,False
144139,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/144139.npy,,success,,good,0.5752,fallback:center_out_of_bounds,0.9999,1.0,0.5117,0.1841,0.325256,0.3206,0.032371,256,256,220,0.0,0.5106,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
122082,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/122082.npy,,success,,good,0.6114,,0.4852,0.4874,0.336,0.3799,0.371825,0.1696,0.143009,323,295,261,77.52,0.5494,False,,bbox,sweep_cen_bbox_inn068_out090,False
171741,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/171741.npy,,success,,borderline,0.4874,,0.4522,0.4525,0.2218,0.286,0.283232,0.1258,0.080716,304,301,283,65.8,0.5959,False,,bbox,sweep_cen_bbox_inn068_out090,False
110548,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/110548.npy,,success,,borderline,0.4691,fallback:center_out_of_bounds,0.8298,0.8337,0.3433,0.1789,0.223027,0.2277,0.029058,256,256,220,0.0,0.3877,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
130596,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/130596.npy,,success,,borderline,0.474,fallback:center_out_of_bounds,0.9912,0.9995,0.4187,0.1024,0.160416,0.2911,0.009731,256,256,220,0.0,0.6539,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn068_out090,False
146606,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005239_sweep_cen_bbox_inn068_out090/ribbons/146606.npy,,success,,borderline,0.5091,,0.4679,0.4804,0.2206,0.2976,0.382799,0.136,0.087976,367,295,296,117.65,0.693,False,,bbox,sweep_cen_bbox_inn068_out090,False
