coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,geometry_flags,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
171875,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/171875.npy,,success,,good,0.5908,,0.4455,0.4522,0.2587,0.3354,0.467184,0.1314,0.11205,327,301,266,84.06,0.5572,False,,bbox,sweep_cen_bbox_inn076_out088,False
126587,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/126587.npy,,success,,borderline,0.4509,,0.4117,0.4121,0.2308,0.2987,0.289748,0.093,0.088667,348,332,282,119.33,0.5968,False,,bbox,sweep_cen_bbox_inn076_out088,False
151326,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/151326.npy,,success,,borderline,0.5031,,0.3993,0.3998,0.2173,0.3071,0.411348,0.0951,0.093445,368,297,297,119.27,0.6413,False,,bbox,sweep_cen_bbox_inn076_out088,False
160022,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/160022.npy,,success,,borderline,0.5153,,0.3913,0.3991,0.1876,0.2721,0.42875,0.1171,0.073183,295,310,304,66.61,0.6641,False,,bbox,sweep_cen_bbox_inn076_out088,False
137506,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/137506.npy,,success,,borderline,0.5284,fallback:center_out_of_bounds,0.9989,1.0,0.4316,0.1386,0.258763,0.2386,0.018203,256,256,220,0.0,0.5113,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn076_out088,False
171893,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/171893.npy,,success,,good,0.5979,,0.3596,0.3667,0.2001,0.3191,0.569079,0.101,0.100884,307,302,289,68.68,0.5684,False,,bbox,sweep_cen_bbox_inn076_out088,False
112709,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/112709.npy,,success,,good,0.6819,,0.4925,0.5157,0.2968,0.3665,0.523097,0.1013,0.133658,297,285,283,50.22,0.6714,False,,bbox,sweep_cen_bbox_inn076_out088,False
131416,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/131416.npy,,success,,borderline,0.403,high_center_offset,0.3039,0.3041,0.2009,0.3246,0.252949,0.0805,0.105225,366,351,348,145.34,0.6369,False,,bbox,sweep_cen_bbox_inn076_out088,False
160029,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/160029.npy,,success,,good,0.6083,,0.4877,0.4932,0.3184,0.3714,0.417137,0.1216,0.137554,349,294,282,100.46,0.6632,False,,bbox,sweep_cen_bbox_inn076_out088,False
173463,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/173463.npy,,success,,borderline,0.4578,fallback:center_out_of_bounds,1.0,1.0,0.9577,0.1296,0.01574,0.0152,0.015702,256,256,220,0.0,0.561,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn076_out088,False
139381,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/139381.npy,,success,,good,0.7277,fallback:center_out_of_bounds,0.9999,1.0,0.6659,0.2038,0.668356,0.253,0.040747,256,256,220,0.0,0.5107,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn076_out088,False
144139,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/144139.npy,,success,,good,0.585,fallback:center_out_of_bounds,0.9998,1.0,0.4925,0.1836,0.346348,0.2914,0.033267,256,256,220,0.0,0.5106,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn076_out088,False
146605,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/146605.npy,,success,,borderline,0.5387,,0.4443,0.4547,0.213,0.2931,0.386829,0.1336,0.085153,292,301,292,57.63,0.6778,False,,bbox,sweep_cen_bbox_inn076_out088,False
149545,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005401_sweep_cen_bbox_inn076_out088/ribbons/149545.npy,,success,,borderline,0.4267,high_center_offset,0.4322,0.4433,0.1936,0.272,0.269492,0.0847,0.073541,370,303,299,123.31,0.656,False,,bbox,sweep_cen_bbox_inn076_out088,False
