coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,geometry_flags,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
171875,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/171875.npy,,success,,good,0.6176,,0.4641,0.4745,0.2681,0.3392,0.508773,0.1408,0.114391,327,301,266,84.06,0.5572,False,,bbox,sweep_cen_bbox_inn072_out088,False
160022,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/160022.npy,,success,,borderline,0.5399,,0.4202,0.4276,0.203,0.2827,0.446556,0.1282,0.078526,295,310,304,66.61,0.6641,False,,bbox,sweep_cen_bbox_inn072_out088,False
126587,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/126587.npy,,success,,borderline,0.4637,,0.4281,0.4284,0.244,0.3045,0.296867,0.1085,0.091745,348,332,282,119.33,0.5968,False,,bbox,sweep_cen_bbox_inn072_out088,False
131416,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/131416.npy,,success,,borderline,0.4159,high_center_offset,0.3164,0.3165,0.2088,0.3285,0.266013,0.0878,0.107621,366,351,348,145.34,0.6369,False,,bbox,sweep_cen_bbox_inn072_out088,False
151326,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/151326.npy,,success,,borderline,0.5184,,0.418,0.4186,0.2324,0.3137,0.421047,0.1082,0.097016,368,297,297,119.27,0.6413,False,,bbox,sweep_cen_bbox_inn072_out088,False
112709,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/112709.npy,,success,,good,0.6866,,0.5203,0.5388,0.3136,0.3657,0.515322,0.1176,0.132338,297,285,283,50.22,0.6714,False,,bbox,sweep_cen_bbox_inn072_out088,False
137506,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/137506.npy,,success,,borderline,0.5184,fallback:center_out_of_bounds,0.9991,1.0,0.4466,0.1409,0.233763,0.2433,0.018414,256,256,220,0.0,0.5113,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn072_out088,False
171893,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/171893.npy,,success,,good,0.622,,0.3821,0.3885,0.2219,0.3335,0.582017,0.1107,0.108965,307,302,289,68.68,0.5684,False,,bbox,sweep_cen_bbox_inn072_out088,False
160029,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/160029.npy,,success,,good,0.6314,,0.5066,0.5132,0.3248,0.3697,0.461495,0.1314,0.136238,349,294,282,100.46,0.6632,False,,bbox,sweep_cen_bbox_inn072_out088,False
139381,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/139381.npy,,success,,good,0.7347,fallback:center_out_of_bounds,1.0,1.0,0.6615,0.2029,0.686136,0.2683,0.040518,256,256,220,0.0,0.5107,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn072_out088,False
144139,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/144139.npy,,success,,good,0.5757,fallback:center_out_of_bounds,0.9998,1.0,0.507,0.1814,0.328028,0.3072,0.031913,256,256,220,0.0,0.5106,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn072_out088,False
171917,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/171917.npy,,success,,borderline,0.5485,,0.4236,0.424,0.1969,0.2865,0.452897,0.1182,0.080936,302,301,288,64.35,0.6311,False,,bbox,sweep_cen_bbox_inn072_out088,False
130596,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/130596.npy,,success,,borderline,0.4696,fallback:center_out_of_bounds,0.9947,0.9998,0.4202,0.0921,0.14677,0.2582,0.008302,256,256,220,0.0,0.6539,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn072_out088,False
173463,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/173463.npy,,success,,borderline,0.4529,fallback:center_out_of_bounds,1.0,1.0,0.9662,0.1144,0.015874,0.0128,0.01204,256,256,220,0.0,0.561,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn072_out088,False
135477,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005311_sweep_cen_bbox_inn072_out088/ribbons/135477.npy,,success,,good,0.5568,fallback:center_out_of_bounds,0.9962,1.0,0.4389,0.1262,0.338468,0.2866,0.015653,256,256,220,0.0,0.6537,True,center_out_of_bounds,bbox,sweep_cen_bbox_inn072_out088,False
